col1,col2,col3,col4,col5,col6,col7
12,A1050090,影视英语与文化,2,32 | 0 | 0 | 0,外国语学院,选修
13,A1050100,中国文化传播,2,32 | 0 | 0 | 0,外国语学院,选修
14,A1050110,英语国家社会与文化,2,32 | 0 | 0 | 0,外国语学院,选修
15,A1050120,国际职场文化,2,32 | 0 | 0 | 0,外国语学院,选修
16,A1050130,跨文化沟通,2,32 | 0 | 0 | 0,外国语学院,选修
17,A1050140,商务交际英语,2,32 | 0 | 0 | 0,外国语学院,选修
18,A1050150,科技英语,2,32 | 0 | 0 | 0,外国语学院,选修
合计设置,必修：14.5 选修：23,,,,,
,,,,,,
第4学期,,,,,,
,,,,,,
序号,课程号,课程名称,学分,学时,开课学院,修读要求
,,,,理论|实验|实践|网络,,
1,A1100040,中国近现代史纲要,2,20 | 0 | 0 | 12,马克思主义学院,必修
2,A200001B,认识实习,1,0 | 0 | 1.0周 | 0,经济管理学院,必修
3,A2031280,统计软件应用实践,1,0 | 0 | 1.0周 | 0,经济管理学院,必修
4,A2031290,统计学,3,48 | 0 | 0 | 0,经济管理学院,必修
5,A2030060,国际经济学（双语）,3,48 | 0 | 0 | 0,经济管理学院,必修
6,A2030020,产业经济学,3,48 | 0 | 0 | 0,经济管理学院,必修
7,A2030150,金融学,3,48 | 0 | 0 | 0,经济管理学院,必修
8,A1090030,体育（俱乐部）,0.5,16 | 0 | 0 | 0,体育学院,必修
9,A2030250,项目投资可行性分析,2,32 | 0 | 0 | 0,经济管理学院,选修
10,A2030010,财政学,3,48 | 0 | 0 | 0,经济管理学院,选修
11,A2031250,市场营销学B,2,32 | 0 | 0 | 0,经济管理学院,选修
12,A1050160,日语1,2,32 | 0 | 0 | 0,外国语学院,选修
13,A1050200,法语1,2,32 | 0 | 0 | 0,外国语学院,选修
14,A1050180,德语1,2,32 | 0 | 0 | 0,外国语学院,选修
15,A1050060,综合英语,4,64 | 0 | 0 | 0,外国语学院,选修
16,A1050080,高级口语,2,32 | 0 | 0 | 0,外国语学院,选修
17,A1050090,影视英语与文化,2,32 | 0 | 0 | 0,外国语学院,选修
18,A1050100,中国文化传播,2,32 | 0 | 0 | 0,外国语学院,选修
19,A1050110,英语国家社会与文化,2,32 | 0 | 0 | 0,外国语学院,选修
20,A1050120,国际职场文化,2,32 | 0 | 0 | 0,外国语学院,选修
21,A1050130,跨文化沟通,2,32 | 0 | 0 | 0,外国语学院,选修
22,A1050140,商务交际英语,2,32 | 0 | 0 | 0,外国语学院,选修
23,A1050150,科技英语,2,32 | 0 | 0 | 0,外国语学院,选修
合计设置,必修：16.5 选修：33,,,,,
,,,,,,
第5学期,,,,,,
,,,,,,
序号,课程号,课程名称,学分,学时,开课学院,修读要求
,,,,理论|实验|实践|网络,,
1,A2030100,计量经济学,3,48 | 0 | 0 | 0,经济管理学院,必修
2,A2030110,课程设计（计量经济学）,1,0 | 0 | 1.0周 | 0,经济管理学院,必修
3,A2030260,证券投资学,3,32 | 16 | 0 | 0,经济管理学院,必修
4,A1100050,毛泽东思想和中国特色社会主义理论体系概论,6,48 | 0 | 1.5周 | 24,马克思主义学院,必修
5,A1090030,体育（俱乐部）,0.5,16 | 0 | 0 | 0,体育学院,必修
6,A1100010,形势与政策,0,8 | 0 | 0 | 0,马克思主义学院,必修
7,A1050170,日语2,2,32 | 0 | 0 | 0,外国语学院,选修
8,A1050190,德语2,2,32 | 0 | 0 | 0,外国语学院,选修
9,A1050210,法语2,2,32 | 0 | 0 | 0,外国语学院,选修
10,A2030210,发展经济学,2,32 | 0 | 0 | 0,经济管理学院,选修
11,A2030220,商业银行经营管理,3,32 | 16 | 0 | 0,经济管理学院,选修
合计设置,必修：13.5 选修：11,,,,,
,,,,,,
第6学期,,,,,,
,,,,,,
序号,课程号,课程名称,学分,学时,开课学院,修读要求
,,,,理论|实验|实践|网络,,
1,A200004B,企业调查,1,0 | 0 | 1.0周 | 0,经济管理学院,必修
2,A2030160,博弈论与信息经济学,2,32 | 0 | 0 | 0,经济管理学院,必修
3,A2030170,经济分析与预测实验,2,0 | 32 | 0 | 0,经济管理学院,必修
4,A1090030,体育（俱乐部）,0.5,16 | 0 | 0 | 0,体育学院,必修
5,A2030090,互联网金融,2,16 | 16 | 0 | 0,经济管理学院,选修
6,A2030240,网络经济学,3,48 | 0 | 0 | 0,经济管理学院,选修
7,A2030290,中级宏微观经济学,3,48 | 0 | 0 | 0,经济管理学院,选修
8,A2031730,运筹学,3,48 | 0 | 0 | 0,经济管理学院,选修
9,A1030040,数据库系统应用,3,32 | 16 | 0 | 0,经济管理学院,选修
10,A1030050,计算机网络技术,3,32 | 16 | 0 | 0,经济管理学院,选修
合计设置,必修：5.5 选修：17,,,,,
,,,,,,
第7学期,,,,,,
,,,,,,
序号,课程号,课程名称,学分,学时,开课学院,修读要求
,,,,理论|实验|实践|网络,,
1,A2031780,企业经营管理综合仿真实习,3,0 | 0 | 3.0周 | 0,经济管理学院,必修
2,A2032490,《资本论》与经济学经典著作选读,1,16 | 0 | 0 | 0,经济管理学院,必修
3,A1090030,体育（俱乐部）,0.5,16 | 0 | 0 | 0,体育学院,必修
4,A1100010,形势与政策,0,8 | 0 | 0 | 0,马克思主义学院,必修
5,A2030140,金融工程,3,48 | 0 | 0 | 0,经济管理学院,选修
合计设置,必修：4.5 选修：3,,,,,
,,,,,,
第8学期,,,,,,
,,,,,,
序号,课程号,课程名称,学分,学时,开课学院,修读要求
,,,,理论|实验|实践|网络,,
1,A200005C,毕业实习,4,0 | 0 | 4.0周 | 0,经济管理学院,必修
2,A200006E,毕业设计（论文）,12,0 | 0 | 12.0周 | 0,经济管理学院,必修
合计设置,必修：16 选修：0,,,,,
